siteName,SLFL,year,temp,nDays
Chicken Reef,CH,2016,29.4,6
Chicken Reef,CH,2016,29.5,5
Chicken Reef,CH,2016,29.6,3
Chicken Reef,CH,2016,29.8,1
Chicken Reef,CH,2017,27.6,106
Chicken Reef,CH,2017,27.7,105
Chicken Reef,CH,2017,27.8,104
Chicken Reef,CH,2017,27.9,103
Chicken Reef,CH,2017,28,101
Chicken Reef,CH,2017,28.1,99
Chicken Reef,CH,2017,28.2,97
Chicken Reef,CH,2017,28.3,95
Chicken Reef,CH,2017,28.4,94
Chicken Reef,CH,2017,28.5,87
Chicken Reef,CH,2017,28.6,85
Chicken Reef,CH,2017,28.7,80
Chicken Reef,CH,2017,28.8,72
Chicken Reef,CH,2017,28.9,65
Chicken Reef,CH,2017,29,53
Chicken Reef,CH,2017,29.1,42
Chicken Reef,CH,2017,29.2,27
Chicken Reef,CH,2017,29.3,21
Chicken Reef,CH,2017,29.4,12
Chicken Reef,CH,2017,29.5,4
Chicken Reef,CH,2017,29.6,2
Chicken Reef,CH,2017,29.8,1
Chinaman Reef,CH,2012,27.6,35
Chinaman Reef,CH,2012,27.7,26
Chinaman Reef,CH,2012,27.8,15
Chinaman Reef,CH,2012,27.9,1
Chinaman Reef,CH,2014,27.5,10
Chinaman Reef,CH,2014,27.6,6
Chinaman Reef,CH,2014,27.7,2
Chinaman Reef,CH,2014,27.8,1
Chinaman Reef,CH,2015,27.5,47
Chinaman Reef,CH,2015,27.6,33
Chinaman Reef,CH,2015,27.7,25
Chinaman Reef,CH,2015,27.8,17
Chinaman Reef,CH,2015,27.9,13
Chinaman Reef,CH,2015,28,10
Chinaman Reef,CH,2015,28.1,6
Chinaman Reef,CH,2015,28.2,4
Chinaman Reef,CH,2015,28.3,1
Chinaman Reef,CH,2016,27.5,64
Chinaman Reef,CH,2016,27.6,51
Chinaman Reef,CH,2016,27.7,31
Chinaman Reef,CH,2016,27.8,12
Chinaman Reef,CH,2016,27.9,10
Chinaman Reef,CH,2016,28,9
Chinaman Reef,CH,2016,28.1,8
Chinaman Reef,CH,2016,28.2,7
Chinaman Reef,CH,2016,28.3,4
Chinaman Reef,CH,2016,28.4,1
Chinaman Reef,CH,2017,27.6,68
Chinaman Reef,CH,2017,27.7,54
Chinaman Reef,CH,2017,27.8,44
Chinaman Reef,CH,2017,27.9,34
Chinaman Reef,CH,2017,28,25
Chinaman Reef,CH,2017,28.1,20
Chinaman Reef,CH,2017,28.2,11
Chinaman Reef,CH,2017,28.3,6
Chinaman Reef,CH,2017,28.4,2
Chinaman Reef,CH,2017,28.5,1
Chinaman Reef,CH,2018,27.5,18
Chinaman Reef,CH,2018,27.6,12
Chinaman Reef,CH,2018,27.7,8
Chinaman Reef,CH,2018,27.8,6
Chinaman Reef,CH,2018,27.9,3
Chinaman Reef,CH,2018,28,1
Chinaman Reef,CH,2019,27.5,8
Chinaman Reef,CH,2019,27.6,3
Chinaman Reef,CH,2019,27.7,1
Curd Reef,FL,2018,27.6,116
Curd Reef,FL,2018,27.8,115
Curd Reef,FL,2018,27.9,114
Curd Reef,FL,2018,28,112
Curd Reef,FL,2018,28.1,108
Curd Reef,FL,2018,28.2,105
Curd Reef,FL,2018,28.3,103
Curd Reef,FL,2018,28.4,101
Curd Reef,FL,2018,28.5,98
Curd Reef,FL,2018,28.6,93
Curd Reef,FL,2018,28.7,88
Curd Reef,FL,2018,28.8,80
Curd Reef,FL,2018,28.9,73
Curd Reef,FL,2018,29,70
Curd Reef,FL,2018,29.1,65
Curd Reef,FL,2018,29.2,61
Curd Reef,FL,2018,29.3,53
Curd Reef,FL,2018,29.4,47
Curd Reef,FL,2018,29.5,41
Curd Reef,FL,2018,29.6,34
Curd Reef,FL,2018,29.7,27
Curd Reef,FL,2018,29.8,17
Curd Reef,FL,2018,29.9,11
Curd Reef,FL,2018,30,8
Curd Reef,FL,2018,30.1,6
Curd Reef,FL,2018,30.2,5
Curd Reef,FL,2018,30.3,4
Curd Reef,FL,2018,30.4,1
Curd Reef,FL,2019,28.4,17
Curd Reef,FL,2019,28.6,16
Curd Reef,FL,2019,28.7,15
Curd Reef,FL,2019,28.8,14
Curd Reef,FL,2019,28.9,11
Curd Reef,FL,2019,29.1,10
Curd Reef,FL,2019,29.2,9
Curd Reef,FL,2019,29.3,7
Curd Reef,FL,2019,29.4,6
Curd Reef,FL,2019,29.5,4
Curd Reef,FL,2019,29.6,3
Curd Reef,FL,2019,29.7,2
Curd Reef,FL,2019,29.8,1
Curd Reef,SL,2018,27.6,114
Curd Reef,SL,2018,27.8,113
Curd Reef,SL,2018,27.9,112
Curd Reef,SL,2018,28,110
Curd Reef,SL,2018,28.1,108
Curd Reef,SL,2018,28.2,104
Curd Reef,SL,2018,28.3,101
Curd Reef,SL,2018,28.4,93
Curd Reef,SL,2018,28.5,91
Curd Reef,SL,2018,28.6,86
Curd Reef,SL,2018,28.7,76
Curd Reef,SL,2018,28.8,67
Curd Reef,SL,2018,28.9,63
Curd Reef,SL,2018,29,59
Curd Reef,SL,2018,29.1,54
Curd Reef,SL,2018,29.2,51
Curd Reef,SL,2018,29.4,46
Curd Reef,SL,2018,29.5,42
Curd Reef,SL,2018,29.6,29
Curd Reef,SL,2018,29.7,20
Curd Reef,SL,2018,29.8,11
Curd Reef,SL,2018,29.9,3
Curd Reef,SL,2018,30,1
Curd Reef,SL,2019,28.5,17
Curd Reef,SL,2019,28.6,13
Curd Reef,SL,2019,28.8,12
Curd Reef,SL,2019,29,8
Curd Reef,SL,2019,29.2,4
Curd Reef,SL,2019,29.3,1
Davies Reef,CH,2015,27.6,104
Davies Reef,CH,2015,27.7,102
Davies Reef,CH,2015,27.8,101
Davies Reef,CH,2015,27.9,98
Davies Reef,CH,2015,28,93
Davies Reef,CH,2015,28.1,87
Davies Reef,CH,2015,28.2,84
Davies Reef,CH,2015,28.3,77
Davies Reef,CH,2015,28.4,66
Davies Reef,CH,2015,28.5,59
Davies Reef,CH,2015,28.6,49
Davies Reef,CH,2015,28.7,46
Davies Reef,CH,2015,28.8,35
Davies Reef,CH,2015,28.9,29
Davies Reef,CH,2015,29,24
Davies Reef,CH,2015,29.1,17
Davies Reef,CH,2015,29.2,8
Davies Reef,CH,2015,29.3,1
Davies Reef,CH,2016,28.4,60
Davies Reef,CH,2016,28.5,57
Davies Reef,CH,2016,28.6,56
Davies Reef,CH,2016,28.7,55
Davies Reef,CH,2016,28.8,53
Davies Reef,CH,2016,28.9,42
Davies Reef,CH,2016,29,30
Davies Reef,CH,2016,29.1,20
Davies Reef,CH,2016,29.2,13
Davies Reef,CH,2016,29.3,11
Davies Reef,CH,2016,29.4,5
Davies Reef,CH,2016,29.5,2
Davies Reef,CH,2016,29.6,1
Davies Reef,CH,2000,NA,1
Davies Reef,CH,2003,NA,1
Davies Reef,CH,2004,NA,1
Davies Reef,FL,2016,27.5,115
Davies Reef,FL,2016,27.6,114
Davies Reef,FL,2016,27.7,113
Davies Reef,FL,2016,27.8,109
Davies Reef,FL,2016,27.9,105
Davies Reef,FL,2016,28,103
Davies Reef,FL,2016,28.1,101
Davies Reef,FL,2016,28.2,97
Davies Reef,FL,2016,28.3,93
Davies Reef,FL,2016,28.4,84
Davies Reef,FL,2016,28.5,77
Davies Reef,FL,2016,28.6,72
Davies Reef,FL,2016,28.7,64
Davies Reef,FL,2016,28.8,61
Davies Reef,FL,2016,28.9,48
Davies Reef,FL,2016,29,36
Davies Reef,FL,2016,29.1,24
Davies Reef,FL,2016,29.2,16
Davies Reef,FL,2016,29.3,10
Davies Reef,FL,2016,29.4,5
Davies Reef,FL,2016,29.5,3
Davies Reef,FL,2016,29.6,1
Davies Reef,FL,1998,27.6,117
Davies Reef,FL,1998,27.7,113
Davies Reef,FL,1998,27.8,106
Davies Reef,FL,1998,27.9,95
Davies Reef,FL,1998,28,85
Davies Reef,FL,1998,28.1,76
Davies Reef,FL,1998,28.2,70
Davies Reef,FL,1998,28.3,65
Davies Reef,FL,1998,28.4,58
Davies Reef,FL,1998,28.5,48
Davies Reef,FL,1998,28.6,43
Davies Reef,FL,1998,28.7,40
Davies Reef,FL,1998,28.8,30
Davies Reef,FL,1998,28.9,28
Davies Reef,FL,1998,29,27
Davies Reef,FL,1998,29.1,25
Davies Reef,FL,1998,29.2,24
Davies Reef,FL,1998,29.5,22
Davies Reef,FL,1998,29.6,15
Davies Reef,FL,1998,29.7,6
Davies Reef,FL,1998,29.8,3
Davies Reef,FL,1998,29.9,1
Davies Reef,FL,1999,27.6,99
Davies Reef,FL,1999,27.8,97
Davies Reef,FL,1999,27.9,84
Davies Reef,FL,1999,28,80
Davies Reef,FL,1999,28.1,77
Davies Reef,FL,1999,28.2,73
Davies Reef,FL,1999,28.3,68
Davies Reef,FL,1999,28.4,58
Davies Reef,FL,1999,28.5,52
Davies Reef,FL,1999,28.6,45
Davies Reef,FL,1999,28.7,36
Davies Reef,FL,1999,28.8,25
Davies Reef,FL,1999,28.9,14
Davies Reef,FL,1999,29,10
Davies Reef,FL,1999,29.1,3
Davies Reef,FL,1999,29.2,1
Davies Reef,FL,2000,27.5,214
Davies Reef,FL,2000,27.6,207
Davies Reef,FL,2000,27.7,202
Davies Reef,FL,2000,27.8,188
Davies Reef,FL,2000,27.9,175
Davies Reef,FL,2000,28,157
Davies Reef,FL,2000,28.1,150
Davies Reef,FL,2000,28.2,139
Davies Reef,FL,2000,28.3,134
Davies Reef,FL,2000,28.4,132
Davies Reef,FL,2000,28.5,129
Davies Reef,FL,2000,28.6,127
Davies Reef,FL,2000,28.7,124
Davies Reef,FL,2000,28.8,123
Davies Reef,FL,2000,NA,1
Davies Reef,FL,2001,27.5,81
Davies Reef,FL,2001,27.6,79
Davies Reef,FL,2001,27.7,74
Davies Reef,FL,2001,27.8,71
Davies Reef,FL,2001,27.9,65
Davies Reef,FL,2001,28,57
Davies Reef,FL,2001,28.1,49
Davies Reef,FL,2001,28.2,45
Davies Reef,FL,2001,28.3,39
Davies Reef,FL,2001,28.4,33
Davies Reef,FL,2001,28.5,24
Davies Reef,FL,2001,28.6,18
Davies Reef,FL,2001,28.7,14
Davies Reef,FL,2001,28.8,8
Davies Reef,FL,2001,28.9,4
Davies Reef,FL,2001,29,1
Davies Reef,FL,2002,27.5,98
Davies Reef,FL,2002,27.6,95
Davies Reef,FL,2002,27.7,94
Davies Reef,FL,2002,27.8,93
Davies Reef,FL,2002,27.9,92
Davies Reef,FL,2002,28,87
Davies Reef,FL,2002,28.1,84
Davies Reef,FL,2002,28.2,79
Davies Reef,FL,2002,28.3,75
Davies Reef,FL,2002,28.4,73
Davies Reef,FL,2002,28.5,71
Davies Reef,FL,2002,28.6,61
Davies Reef,FL,2002,28.7,58
Davies Reef,FL,2002,28.8,51
Davies Reef,FL,2002,28.9,45
Davies Reef,FL,2002,29,34
Davies Reef,FL,2002,29.1,30
Davies Reef,FL,2002,29.2,26
Davies Reef,FL,2002,29.3,23
Davies Reef,FL,2002,29.4,18
Davies Reef,FL,2002,29.5,13
Davies Reef,FL,2002,29.6,11
Davies Reef,FL,2002,29.7,10
Davies Reef,FL,2002,29.9,8
Davies Reef,FL,2002,30,1
Davies Reef,FL,2003,27.5,158
Davies Reef,FL,2003,27.8,156
Davies Reef,FL,2003,28,144
Davies Reef,FL,2003,28.1,132
Davies Reef,FL,2003,28.2,126
Davies Reef,FL,2003,28.3,124
Davies Reef,FL,2003,28.4,122
Davies Reef,FL,2003,NA,1
Davies Reef,FL,2004,27.6,218
Davies Reef,FL,2004,27.7,217
Davies Reef,FL,2004,27.8,216
Davies Reef,FL,2004,27.9,214
Davies Reef,FL,2004,28,212
Davies Reef,FL,2004,28.1,206
Davies Reef,FL,2004,28.2,199
Davies Reef,FL,2004,28.3,193
Davies Reef,FL,2004,28.4,191
Davies Reef,FL,2004,28.5,182
Davies Reef,FL,2004,28.6,176
Davies Reef,FL,2004,28.7,171
Davies Reef,FL,2004,28.8,164
Davies Reef,FL,2004,28.9,156
Davies Reef,FL,2004,29,150
Davies Reef,FL,2004,29.1,144
Davies Reef,FL,2004,29.2,143
Davies Reef,FL,2004,29.3,140
Davies Reef,FL,2004,29.4,137
Davies Reef,FL,2004,29.5,134
Davies Reef,FL,2004,29.6,133
Davies Reef,FL,2004,29.7,128
Davies Reef,FL,2004,29.8,126
Davies Reef,FL,2004,29.9,125
Davies Reef,FL,2004,30,124
Davies Reef,FL,2004,30.1,123
Davies Reef,FL,2004,NA,1
Davies Reef,FL,2005,27.5,103
Davies Reef,FL,2005,27.6,99
Davies Reef,FL,2005,27.7,94
Davies Reef,FL,2005,27.8,89
Davies Reef,FL,2005,27.9,86
Davies Reef,FL,2005,28,82
Davies Reef,FL,2005,28.1,72
Davies Reef,FL,2005,28.2,62
Davies Reef,FL,2005,28.3,59
Davies Reef,FL,2005,28.4,51
Davies Reef,FL,2005,28.5,46
Davies Reef,FL,2005,28.6,39
Davies Reef,FL,2005,28.7,34
Davies Reef,FL,2005,28.8,18
Davies Reef,FL,2005,29,15
Davies Reef,FL,2005,29.1,12
Davies Reef,FL,2005,29.2,9
Davies Reef,FL,2005,29.3,4
Davies Reef,FL,2005,29.4,2
Davies Reef,FL,2005,29.5,1
Davies Reef,FL,2006,27.5,107
Davies Reef,FL,2006,27.6,105
Davies Reef,FL,2006,27.7,100
Davies Reef,FL,2006,27.8,96
Davies Reef,FL,2006,27.9,91
Davies Reef,FL,2006,28,87
Davies Reef,FL,2006,28.1,85
Davies Reef,FL,2006,28.2,78
Davies Reef,FL,2006,28.3,67
Davies Reef,FL,2006,28.4,59
Davies Reef,FL,2006,28.5,56
Davies Reef,FL,2006,28.6,53
Davies Reef,FL,2006,28.7,39
Davies Reef,FL,2006,28.8,32
Davies Reef,FL,2006,28.9,25
Davies Reef,FL,2006,29,18
Davies Reef,FL,2006,29.1,9
Davies Reef,FL,2006,29.2,5
Davies Reef,FL,2006,29.3,3
Davies Reef,FL,2006,29.4,1
Davies Reef,FL,2008,27.6,89
Davies Reef,FL,2008,27.7,80
Davies Reef,FL,2008,27.8,73
Davies Reef,FL,2008,27.9,71
Davies Reef,FL,2008,28,70
Davies Reef,FL,2008,28.1,68
Davies Reef,FL,2008,28.2,66
Davies Reef,FL,2008,28.3,65
Davies Reef,FL,2008,28.4,64
Davies Reef,FL,2008,28.5,63
Davies Reef,FL,2008,28.7,62
Davies Reef,FL,2008,28.9,61
Davies Reef,FL,2008,29,59
Davies Reef,FL,2008,29.1,52
Davies Reef,FL,2008,29.2,44
Davies Reef,FL,2008,29.3,38
Davies Reef,FL,2008,29.4,33
Davies Reef,FL,2008,29.5,25
Davies Reef,FL,2008,29.6,21
Davies Reef,FL,2008,29.7,14
Davies Reef,FL,2008,29.8,11
Davies Reef,FL,2008,29.9,8
Davies Reef,FL,2008,30,6
Davies Reef,FL,2008,30.1,2
Davies Reef,FL,2008,30.2,1
Davies Reef,FL,2009,27.5,75
Davies Reef,FL,2009,27.6,72
Davies Reef,FL,2009,27.7,67
Davies Reef,FL,2009,27.8,65
Davies Reef,FL,2009,28,64
Davies Reef,FL,2009,28.4,62
Davies Reef,FL,2009,28.5,59
Davies Reef,FL,2009,28.6,49
Davies Reef,FL,2009,28.7,44
Davies Reef,FL,2009,28.8,40
Davies Reef,FL,2009,28.9,36
Davies Reef,FL,2009,29,31
Davies Reef,FL,2009,29.1,26
Davies Reef,FL,2009,29.2,23
Davies Reef,FL,2009,29.3,19
Davies Reef,FL,2009,29.4,12
Davies Reef,FL,2009,29.5,10
Davies Reef,FL,2009,29.7,8
Davies Reef,FL,2009,29.8,6
Davies Reef,FL,2009,29.9,5
Davies Reef,FL,2009,30,2
Davies Reef,FL,2009,30.1,1
Davies Reef,FL,2013,27.5,99
Davies Reef,FL,2013,27.6,97
Davies Reef,FL,2013,27.7,96
Davies Reef,FL,2013,27.8,95
Davies Reef,FL,2013,27.9,86
Davies Reef,FL,2013,28,70
Davies Reef,FL,2013,28.1,59
Davies Reef,FL,2013,28.2,51
Davies Reef,FL,2013,28.3,45
Davies Reef,FL,2013,28.4,39
Davies Reef,FL,2013,28.5,34
Davies Reef,FL,2013,28.6,31
Davies Reef,FL,2013,28.7,25
Davies Reef,FL,2013,28.8,20
Davies Reef,FL,2013,28.9,17
Davies Reef,FL,2013,29,12
Davies Reef,FL,2013,29.1,10
Davies Reef,FL,2013,29.2,8
Davies Reef,FL,2013,29.4,5
Davies Reef,FL,2013,29.5,3
Davies Reef,FL,2013,29.7,2
Davies Reef,FL,2013,29.8,1
Davies Reef,FL,2017,27.6,106
Davies Reef,FL,2017,27.7,105
Davies Reef,FL,2017,27.8,103
Davies Reef,FL,2017,27.9,102
Davies Reef,FL,2017,28,99
Davies Reef,FL,2017,28.1,98
Davies Reef,FL,2017,28.2,96
Davies Reef,FL,2017,28.3,95
Davies Reef,FL,2017,28.4,92
Davies Reef,FL,2017,28.6,85
Davies Reef,FL,2017,28.7,83
Davies Reef,FL,2017,28.8,76
Davies Reef,FL,2017,28.9,66
Davies Reef,FL,2017,29,50
Davies Reef,FL,2017,29.1,42
Davies Reef,FL,2017,29.2,32
Davies Reef,FL,2017,29.3,24
Davies Reef,FL,2017,29.4,20
Davies Reef,FL,2017,29.5,13
Davies Reef,FL,2017,29.6,11
Davies Reef,FL,2017,29.7,8
Davies Reef,FL,2017,29.8,4
Davies Reef,FL,2017,29.9,3
Davies Reef,FL,2017,30,1
Davies Reef,FL,2018,27.7,93
Davies Reef,FL,2018,27.8,91
Davies Reef,FL,2018,27.9,85
Davies Reef,FL,2018,28,78
Davies Reef,FL,2018,28.1,67
Davies Reef,FL,2018,28.2,58
Davies Reef,FL,2018,28.3,50
Davies Reef,FL,2018,28.4,45
Davies Reef,FL,2018,28.5,37
Davies Reef,FL,2018,28.6,20
Davies Reef,FL,2018,28.7,12
Davies Reef,FL,2018,28.8,8
Davies Reef,FL,2018,28.9,3
Davies Reef,FL,2018,29,1
Davies Reef,FL,2019,27.5,93
Davies Reef,FL,2019,27.6,89
Davies Reef,FL,2019,27.7,83
Davies Reef,FL,2019,27.8,73
Davies Reef,FL,2019,27.9,61
Davies Reef,FL,2019,28,49
Davies Reef,FL,2019,28.1,32
Davies Reef,FL,2019,28.2,25
Davies Reef,FL,2019,28.3,22
Davies Reef,FL,2019,28.4,18
Davies Reef,FL,2019,28.5,12
Davies Reef,FL,2019,28.6,8
Davies Reef,FL,2019,28.7,6
Davies Reef,FL,2019,28.8,3
Davies Reef,FL,2019,28.9,2
Davies Reef,FL,2019,29,1
Davies Reef,SL,2015,27.5,112
Davies Reef,SL,2015,27.6,111
Davies Reef,SL,2015,27.7,107
Davies Reef,SL,2015,27.8,105
Davies Reef,SL,2015,27.9,102
Davies Reef,SL,2015,28,95
Davies Reef,SL,2015,28.1,88
Davies Reef,SL,2015,28.2,82
Davies Reef,SL,2015,28.3,70
Davies Reef,SL,2015,28.4,62
Davies Reef,SL,2015,28.5,52
Davies Reef,SL,2015,28.6,48
Davies Reef,SL,2015,28.7,43
Davies Reef,SL,2015,28.8,36
Davies Reef,SL,2015,28.9,27
Davies Reef,SL,2015,29,22
Davies Reef,SL,2015,29.1,11
Davies Reef,SL,2015,29.2,5
Davies Reef,SL,2015,29.3,2
Davies Reef,SL,2015,29.4,1
Davies Reef,SL,2016,27.6,88
Davies Reef,SL,2016,27.7,87
Davies Reef,SL,2016,27.8,84
Davies Reef,SL,2016,27.9,79
Davies Reef,SL,2016,28,77
Davies Reef,SL,2016,28.1,75
Davies Reef,SL,2016,28.2,71
Davies Reef,SL,2016,28.3,68
Davies Reef,SL,2016,28.4,56
Davies Reef,SL,2016,28.5,47
Davies Reef,SL,2016,28.6,34
Davies Reef,SL,2016,28.7,21
Davies Reef,SL,2016,28.8,13
Davies Reef,SL,2016,28.9,6
Davies Reef,SL,2016,29,4
Davies Reef,SL,2016,29.1,3
Davies Reef,SL,2016,29.2,1
Davies Reef,SL,1998,27.6,115
Davies Reef,SL,1998,27.7,113
Davies Reef,SL,1998,27.8,106
Davies Reef,SL,1998,27.9,95
Davies Reef,SL,1998,28,80
Davies Reef,SL,1998,28.1,74
Davies Reef,SL,1998,28.2,68
Davies Reef,SL,1998,28.3,60
Davies Reef,SL,1998,28.4,51
Davies Reef,SL,1998,28.5,41
Davies Reef,SL,1998,28.6,33
Davies Reef,SL,1998,28.7,29
Davies Reef,SL,1998,28.8,27
Davies Reef,SL,1998,28.9,26
Davies Reef,SL,1998,29,25
Davies Reef,SL,1998,29.1,24
Davies Reef,SL,1998,29.2,23
Davies Reef,SL,1998,29.3,22
Davies Reef,SL,1998,29.4,13
Davies Reef,SL,1998,29.5,5
Davies Reef,SL,1998,29.6,1
Davies Reef,SL,1999,27.6,101
Davies Reef,SL,1999,27.7,100
Davies Reef,SL,1999,27.8,99
Davies Reef,SL,1999,27.9,98
Davies Reef,SL,1999,28,84
Davies Reef,SL,1999,28.1,79
Davies Reef,SL,1999,28.2,76
Davies Reef,SL,1999,28.3,75
Davies Reef,SL,1999,28.4,67
Davies Reef,SL,1999,28.5,60
Davies Reef,SL,1999,28.6,51
Davies Reef,SL,1999,28.7,44
Davies Reef,SL,1999,28.8,31
Davies Reef,SL,1999,28.9,19
Davies Reef,SL,1999,29,14
Davies Reef,SL,1999,29.1,3
Davies Reef,SL,1999,29.2,1
Davies Reef,SL,2000,NA,1
Davies Reef,SL,2001,27.5,73
Davies Reef,SL,2001,27.6,71
Davies Reef,SL,2001,27.7,66
Davies Reef,SL,2001,27.8,58
Davies Reef,SL,2001,27.9,48
Davies Reef,SL,2001,28,43
Davies Reef,SL,2001,28.1,35
Davies Reef,SL,2001,28.2,31
Davies Reef,SL,2001,28.3,21
Davies Reef,SL,2001,28.4,13
Davies Reef,SL,2001,28.5,8
Davies Reef,SL,2001,28.6,4
Davies Reef,SL,2001,28.7,1
Davies Reef,SL,2002,27.5,97
Davies Reef,SL,2002,27.6,96
Davies Reef,SL,2002,27.7,94
Davies Reef,SL,2002,27.9,93
Davies Reef,SL,2002,28,90
Davies Reef,SL,2002,28.1,86
Davies Reef,SL,2002,28.2,80
Davies Reef,SL,2002,28.3,76
Davies Reef,SL,2002,28.4,73
Davies Reef,SL,2002,28.5,70
Davies Reef,SL,2002,28.6,62
Davies Reef,SL,2002,28.7,50
Davies Reef,SL,2002,28.8,42
Davies Reef,SL,2002,28.9,36
Davies Reef,SL,2002,29,25
Davies Reef,SL,2002,29.1,20
Davies Reef,SL,2002,29.2,15
Davies Reef,SL,2002,29.3,12
Davies Reef,SL,2002,29.5,10
Davies Reef,SL,2002,29.7,8
Davies Reef,SL,2002,29.8,2
Davies Reef,SL,2002,29.9,1
Davies Reef,SL,2003,27.5,158
Davies Reef,SL,2003,27.8,157
Davies Reef,SL,2003,27.9,156
Davies Reef,SL,2003,28,140
Davies Reef,SL,2003,28.1,128
Davies Reef,SL,2003,28.2,124
Davies Reef,SL,2003,28.3,122
Davies Reef,SL,2003,NA,1
Davies Reef,SL,2004,27.5,219
Davies Reef,SL,2004,27.6,218
Davies Reef,SL,2004,27.7,217
Davies Reef,SL,2004,27.8,216
Davies Reef,SL,2004,27.9,214
Davies Reef,SL,2004,28,209
Davies Reef,SL,2004,28.1,203
Davies Reef,SL,2004,28.2,197
Davies Reef,SL,2004,28.3,190
Davies Reef,SL,2004,28.4,185
Davies Reef,SL,2004,28.5,180
Davies Reef,SL,2004,28.6,170
Davies Reef,SL,2004,28.7,163
Davies Reef,SL,2004,28.8,153
Davies Reef,SL,2004,28.9,148
Davies Reef,SL,2004,29,144
Davies Reef,SL,2004,29.1,140
Davies Reef,SL,2004,29.2,136
Davies Reef,SL,2004,29.3,129
Davies Reef,SL,2004,29.5,128
Davies Reef,SL,2004,29.6,125
Davies Reef,SL,2004,29.7,123
Davies Reef,SL,2004,NA,1
Davies Reef,SL,2005,27.5,97
Davies Reef,SL,2005,27.6,90
Davies Reef,SL,2005,27.7,87
Davies Reef,SL,2005,27.8,82
Davies Reef,SL,2005,27.9,76
Davies Reef,SL,2005,28,63
Davies Reef,SL,2005,28.1,55
Davies Reef,SL,2005,28.2,50
Davies Reef,SL,2005,28.3,46
Davies Reef,SL,2005,28.4,40
Davies Reef,SL,2005,28.5,31
Davies Reef,SL,2005,28.6,16
Davies Reef,SL,2005,28.7,13
Davies Reef,SL,2005,28.8,9
Davies Reef,SL,2005,28.9,7
Davies Reef,SL,2005,29,3
Davies Reef,SL,2005,29.1,2
Davies Reef,SL,2005,29.2,1
Davies Reef,SL,2008,27.5,66
Davies Reef,SL,2008,27.6,64
Davies Reef,SL,2008,27.8,63
Davies Reef,SL,2008,28.1,62
Davies Reef,SL,2008,28.3,56
Davies Reef,SL,2008,28.4,50
Davies Reef,SL,2008,28.5,41
Davies Reef,SL,2008,28.6,35
Davies Reef,SL,2008,28.7,30
Davies Reef,SL,2008,28.8,24
Davies Reef,SL,2008,28.9,16
Davies Reef,SL,2008,29,11
Davies Reef,SL,2008,29.1,8
Davies Reef,SL,2008,29.2,4
Davies Reef,SL,2008,29.3,1
Davies Reef,SL,2009,27.5,89
Davies Reef,SL,2009,27.6,81
Davies Reef,SL,2009,27.7,77
Davies Reef,SL,2009,27.8,75
Davies Reef,SL,2009,27.9,66
Davies Reef,SL,2009,28,63
Davies Reef,SL,2009,28.1,53
Davies Reef,SL,2009,28.2,49
Davies Reef,SL,2009,28.3,43
Davies Reef,SL,2009,28.4,37
Davies Reef,SL,2009,28.5,31
Davies Reef,SL,2009,28.6,24
Davies Reef,SL,2009,28.7,22
Davies Reef,SL,2009,28.8,20
Davies Reef,SL,2009,28.9,11
Davies Reef,SL,2009,29,5
Davies Reef,SL,2009,29.1,4
Davies Reef,SL,2009,29.2,1
Davies Reef,SL,2013,27.5,95
Davies Reef,SL,2013,27.6,89
Davies Reef,SL,2013,27.7,69
Davies Reef,SL,2013,27.8,61
Davies Reef,SL,2013,27.9,53
Davies Reef,SL,2013,28,44
Davies Reef,SL,2013,28.1,40
Davies Reef,SL,2013,28.2,36
Davies Reef,SL,2013,28.3,31
Davies Reef,SL,2013,28.4,30
Davies Reef,SL,2013,28.5,23
Davies Reef,SL,2013,28.6,18
Davies Reef,SL,2013,28.7,15
Davies Reef,SL,2013,28.8,9
Davies Reef,SL,2013,28.9,5
Davies Reef,SL,2013,29,1
Davies Reef,SL,2017,27.6,106
Davies Reef,SL,2017,27.7,105
Davies Reef,SL,2017,27.8,104
Davies Reef,SL,2017,27.9,102
Davies Reef,SL,2017,28,99
Davies Reef,SL,2017,28.1,98
Davies Reef,SL,2017,28.2,97
Davies Reef,SL,2017,28.3,95
Davies Reef,SL,2017,28.4,94
Davies Reef,SL,2017,28.5,91
Davies Reef,SL,2017,28.6,86
Davies Reef,SL,2017,28.7,81
Davies Reef,SL,2017,28.8,70
Davies Reef,SL,2017,28.9,58
Davies Reef,SL,2017,29,48
Davies Reef,SL,2017,29.1,35
Davies Reef,SL,2017,29.2,25
Davies Reef,SL,2017,29.3,20
Davies Reef,SL,2017,29.4,13
Davies Reef,SL,2017,29.5,8
Davies Reef,SL,2017,29.6,4
Davies Reef,SL,2017,29.7,3
Davies Reef,SL,2017,29.8,1
Davies Reef,SL,2019,27.5,90
Davies Reef,SL,2019,27.6,88
Davies Reef,SL,2019,27.7,76
Davies Reef,SL,2019,27.8,72
Davies Reef,SL,2019,27.9,62
Davies Reef,SL,2019,28,54
Davies Reef,SL,2019,28.1,45
Davies Reef,SL,2019,28.2,30
Davies Reef,SL,2019,28.3,23
Davies Reef,SL,2019,28.4,17
Davies Reef,SL,2019,28.5,16
Davies Reef,SL,2019,28.6,9
Davies Reef,SL,2019,28.7,4
Davies Reef,SL,2019,28.8,2
Davies Reef,SL,2019,28.9,1
Davies Reef,SL,1997,27.6,69
